episode,wall_time_s,cpu_time_s,ram_mb,cpu_pct
1,0.010854959487915039,0.01086100000000556,296.953125,100.0
2,0.019190073013305664,0.019195999999993774,296.984375,100.0
3,0.030250072479248047,0.030240999999989526,296.984375,99.9
4,0.038378000259399414,0.03836899999998877,296.984375,100.0
5,0.04701995849609375,0.047003999999986945,296.984375,100.0
6,0.057704925537109375,0.05768900000001054,296.984375,99.9
7,0.06818485260009766,0.0681679999999858,296.984375,100.1
8,0.0787668228149414,0.07874999999998522,296.984375,100.0
9,0.08975696563720703,0.08970899999999915,297.0,99.7
10,0.09846878051757812,0.09842100000000187,297.03125,100.0
11,0.1073768138885498,0.10732799999999543,297.03125,99.9
12,0.11612796783447266,0.11607899999998494,297.03125,99.9
13,0.12411999702453613,0.12406999999998902,297.03125,100.2
14,0.13435006141662598,0.13429199999998787,297.03125,99.8
15,0.1433107852935791,0.14324400000000992,297.03125,99.9
16,0.15376901626586914,0.15370200000000978,297.03125,100.1
17,0.16254591941833496,0.16247999999998797,297.03125,99.9
18,0.1709461212158203,0.17088000000001102,297.03125,100.0
19,0.18021798133850098,0.18015099999999507,297.03125,100.1
20,0.18946576118469238,0.18939900000000875,297.03125,99.8
21,0.19846200942993164,0.19839500000000498,297.03125,100.1
22,0.20635080337524414,0.2062840000000108,297.03125,99.9
23,0.21605706214904785,0.215990000000005,297.03125,100.0
24,0.22499680519104004,0.22493000000000052,297.03125,100.0
25,0.2339038848876953,0.23383699999999408,297.03125,100.1
26,0.2430570125579834,0.24298999999999182,297.03125,99.9
27,0.25271081924438477,0.25262899999998467,297.03125,100.0
28,0.2631571292877197,0.2630749999999864,297.03125,99.9
29,0.27297401428222656,0.2728840000000048,297.03125,99.9
30,0.28369903564453125,0.28360899999998423,297.03125,100.0
31,0.2937040328979492,0.29361399999999094,297.03125,100.0
32,0.30307984352111816,0.3029899999999941,297.03125,100.0
33,0.3140709400177002,0.3139809999999841,297.03125,100.0
34,0.32355403900146484,0.32344900000001076,297.03125,99.9
35,0.3331568241119385,0.33305099999998333,297.03125,100.0
36,0.34360694885253906,0.3434859999999844,297.03125,99.9
37,0.35338711738586426,0.35326699999998823,297.03125,99.9
38,0.3631129264831543,0.3629760000000033,297.03125,99.8
39,0.3740830421447754,0.37394599999998945,297.03125,99.9
40,0.38340306282043457,0.38325000000000387,297.03125,99.9
41,0.3934049606323242,0.39324600000000487,297.03125,100.0
42,0.4033799171447754,0.40322100000000205,297.03125,100.0
43,0.41306495666503906,0.4128910000000019,297.03125,99.9
44,0.4233269691467285,0.42313899999999194,297.03125,99.9
45,0.4333488941192627,0.43316099999998414,297.03125,100.0
46,0.4433560371398926,0.4431669999999883,297.03125,99.9
47,0.453171968460083,0.45296999999999343,297.03125,100.0
48,0.4626150131225586,0.4624120000000005,297.03125,100.0
49,0.472092866897583,0.4718909999999994,297.03125,100.0
